onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.515717	2	cue_nonsocial	n/a	16	n/a	n/a
4.515717	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.522084	2.849596	dec_nonsocial_low	2.849596	16	n/a	1
6.522084	2.849596	dec_nonsocial_low_reject	2.849596	16	reject	1
12.165878	2	cue_nonsocial	n/a	16	n/a	n/a
12.165878	2	cue_nonsocial_low	n/a	16	n/a	n/a
14.172100	2.250074	dec_nonsocial_low	2.250074	16	n/a	1
14.172100	2.250074	dec_nonsocial_low_reject	2.250074	16	reject	1
19.083004	2	cue_social	n/a	32	n/a	n/a
19.083004	2	cue_social_high	n/a	32	n/a	n/a
21.004526	2.117357	dec_social_high	2.117357	32	n/a	8
21.004526	2.117357	dec_social_high_accept	2.117357	32	accept	8
28.249031	2	cue_nonsocial	n/a	32	n/a	n/a
28.249031	2	cue_nonsocial_high	n/a	32	n/a	n/a
30.255730	2.149527	dec_nonsocial_high	2.149527	32	n/a	8
30.255730	2.149527	dec_nonsocial_high_accept	2.149527	32	accept	8
35.169890	2	cue_social	n/a	16	n/a	n/a
35.169890	2	cue_social_low	n/a	16	n/a	n/a
37.088005	1.700719	dec_social_low	1.700719	16	n/a	8
37.088005	1.700719	dec_social_low_accept	1.700719	16	accept	8
41.983340	2	cue_social	n/a	16	n/a	n/a
41.983340	2	cue_social_low	n/a	16	n/a	n/a
43.921825	3.766946	missed_trial	n/a	16.000000	n/a	n/a
48.854504	2	cue_social	n/a	16	n/a	n/a
48.854504	2	cue_social_low	n/a	16	n/a	n/a
50.772057	1.799855	dec_social_low	1.799855	16	n/a	2
50.772057	1.799855	dec_social_low_reject	1.799855	16	reject	2
56.484620	2	cue_social	n/a	16	n/a	n/a
56.484620	2	cue_social_low	n/a	16	n/a	n/a
58.421560	1.000322	dec_social_low	1.000322	16	n/a	8
58.421560	1.000322	dec_social_low_accept	1.000322	16	accept	8
68.898860	2	cue_nonsocial	n/a	16	n/a	n/a
68.898860	2	cue_nonsocial_low	n/a	16	n/a	n/a
70.904205	1.567196	dec_nonsocial_low	1.567196	16	n/a	1
70.904205	1.567196	dec_nonsocial_low_reject	1.567196	16	reject	1
76.532400	2	cue_nonsocial	n/a	32	n/a	n/a
76.532400	2	cue_nonsocial_high	n/a	32	n/a	n/a
78.538864	1.465793	dec_nonsocial_high	1.465793	32	n/a	8
78.538864	1.465793	dec_nonsocial_high_accept	1.465793	32	accept	8
83.365620	2	cue_nonsocial	n/a	16	n/a	n/a
83.365620	2	cue_nonsocial_low	n/a	16	n/a	n/a
85.371605	2.333275	dec_nonsocial_low	2.333275	16	n/a	4
85.371605	2.333275	dec_nonsocial_low_accept	2.333275	16	accept	4
91.015430	2	cue_nonsocial	n/a	16	n/a	n/a
91.015430	2	cue_nonsocial_low	n/a	16	n/a	n/a
93.022980	2.198857	dec_nonsocial_low	2.198857	16	n/a	4
93.022980	2.198857	dec_nonsocial_low_reject	2.198857	16	reject	4
97.911900	2	cue_social	n/a	32	n/a	n/a
97.911900	2	cue_social_high	n/a	32	n/a	n/a
99.855970	1.232527	dec_social_high	1.232527	32	n/a	3
99.855970	1.232527	dec_social_high_reject	1.232527	32	reject	3
105.581726	2	cue_social	n/a	32	n/a	n/a
105.581726	2	cue_social_high	n/a	32	n/a	n/a
107.504070	3.766946	missed_trial	n/a	32.000000	n/a	n/a
112.420090	2	cue_social	n/a	16	n/a	n/a
112.420090	2	cue_social_low	n/a	16	n/a	n/a
114.338090	2.566656	dec_social_low	2.566656	16	n/a	4
114.338090	2.566656	dec_social_low_accept	2.566656	16	accept	4
119.242870	2	cue_social	n/a	16	n/a	n/a
119.242870	2	cue_social_low	n/a	16	n/a	n/a
121.171670	2.516954	dec_social_low	2.516954	16	n/a	8
121.171670	2.516954	dec_social_low_accept	2.516954	16	accept	8
126.878815	2	cue_social	n/a	16	n/a	n/a
126.878815	2	cue_social_low	n/a	16	n/a	n/a
128.822130	2.199680	dec_social_low	2.199680	16	n/a	2
128.822130	2.199680	dec_social_low_accept	2.199680	16	accept	2
133.648940	2	cue_nonsocial	n/a	32	n/a	n/a
133.648940	2	cue_nonsocial_high	n/a	32	n/a	n/a
135.654980	1.183439	dec_nonsocial_high	1.183439	32	n/a	16
135.654980	1.183439	dec_nonsocial_high_accept	1.183439	32	accept	16
140.482500	2	cue_nonsocial	n/a	32	n/a	n/a
140.482500	2	cue_nonsocial_high	n/a	32	n/a	n/a
142.488980	2.149307	dec_nonsocial_high	2.149307	32	n/a	2
142.488980	2.149307	dec_nonsocial_high_reject	2.149307	32	reject	2
149.819730	2	cue_social	n/a	32	n/a	n/a
149.819730	2	cue_social_high	n/a	32	n/a	n/a
151.754150	1.483672	dec_social_high	1.483672	32	n/a	2
151.754150	1.483672	dec_social_high_reject	1.483672	32	reject	2
156.582170	2	cue_nonsocial	n/a	32	n/a	n/a
156.582170	2	cue_nonsocial_high	n/a	32	n/a	n/a
158.588130	2.416758	dec_nonsocial_high	2.416758	32	n/a	3
158.588130	2.416758	dec_nonsocial_high_reject	2.416758	32	reject	3
165.946560	2	cue_social	n/a	32	n/a	n/a
165.946560	2	cue_social_high	n/a	32	n/a	n/a
167.838360	1.733265	dec_social_high	1.733265	32	n/a	2
167.838360	1.733265	dec_social_high_accept	1.733265	32	accept	2
172.734950	2	cue_social	n/a	32	n/a	n/a
172.734950	2	cue_social_high	n/a	32	n/a	n/a
174.671940	1.949574	dec_social_high	1.949574	32	n/a	3
174.671940	1.949574	dec_social_high_reject	1.949574	32	reject	3
179.497940	2	cue_nonsocial	n/a	32	n/a	n/a
179.497940	2	cue_nonsocial_high	n/a	32	n/a	n/a
181.504940	3.766946	missed_trial	n/a	32.000000	n/a	n/a
186.430980	2	cue_social	n/a	32	n/a	n/a
186.430980	2	cue_social_high	n/a	32	n/a	n/a
188.353910	1.467915	dec_social_high	1.467915	32	n/a	2
188.353910	1.467915	dec_social_high_reject	1.467915	32	reject	2
197.215000	2	cue_nonsocial	n/a	16	n/a	n/a
197.215000	2	cue_nonsocial_low	n/a	16	n/a	n/a
199.221630	2.466112	dec_nonsocial_low	2.466112	16	n/a	1
199.221630	2.466112	dec_nonsocial_low_accept	2.466112	16	accept	1
204.108750	2	cue_social	n/a	16	n/a	n/a
204.108750	2	cue_social_low	n/a	16	n/a	n/a
206.054440	2.100560	dec_social_low	2.100560	16	n/a	4
206.054440	2.100560	dec_social_low_accept	2.100560	16	accept	4
210.937580	2	cue_social	n/a	16	n/a	n/a
210.937580	2	cue_social_low	n/a	16	n/a	n/a
212.888800	1.332761	dec_social_low	1.332761	16	n/a	1
