onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.514769	2	cue_nonsocial	n/a	16	n/a	n/a
4.514769	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.521289	2.083177	dec_nonsocial_low	2.083177	16	n/a	4
6.521289	2.083177	dec_nonsocial_low_accept	2.083177	16	accept	4
12.230623	2	cue_social	n/a	16	n/a	n/a
12.230623	2	cue_social_low	n/a	16	n/a	n/a
14.170990	2.350195	dec_social_low	2.350195	16	n/a	8
14.170990	2.350195	dec_social_low_accept	2.350195	16	accept	8
19.797892	2	cue_nonsocial	n/a	32	n/a	n/a
19.797892	2	cue_nonsocial_high	n/a	32	n/a	n/a
21.804903	1.982768	dec_nonsocial_high	1.982768	32	n/a	16
21.804903	1.982768	dec_nonsocial_high_accept	1.982768	32	accept	16
30.734987	2	cue_social	n/a	32	n/a	n/a
30.734987	2	cue_social_high	n/a	32	n/a	n/a
32.671883	2.215471	dec_social_high	2.215471	32	n/a	16
32.671883	2.215471	dec_social_high_accept	2.215471	32	accept	16
37.580090	2	cue_social	n/a	32	n/a	n/a
37.580090	2	cue_social_high	n/a	32	n/a	n/a
39.503986	2.417695	dec_social_high	2.417695	32	n/a	3
39.503986	2.417695	dec_social_high_reject	2.417695	32	reject	3
46.747746	2	cue_nonsocial	n/a	32	n/a	n/a
46.747746	2	cue_nonsocial_high	n/a	32	n/a	n/a
48.754112	1.716648	dec_nonsocial_high	1.716648	32	n/a	8
48.754112	1.716648	dec_nonsocial_high_accept	1.716648	32	accept	8
53.581375	2	cue_nonsocial	n/a	32	n/a	n/a
53.581375	2	cue_nonsocial_high	n/a	32	n/a	n/a
55.588880	2.364935	dec_nonsocial_high	2.364935	32	n/a	2
55.588880	2.364935	dec_nonsocial_high_reject	2.364935	32	reject	2
61.301613	2	cue_social	n/a	16	n/a	n/a
61.301613	2	cue_social_low	n/a	16	n/a	n/a
63.237060	2.500707	dec_social_low	2.500707	16	n/a	2
63.237060	2.500707	dec_social_low_reject	2.500707	16	reject	2
68.109970	2	cue_social	n/a	16	n/a	n/a
68.109970	2	cue_social_low	n/a	16	n/a	n/a
70.070920	1.933609	dec_social_low	1.933609	16	n/a	1
70.070920	1.933609	dec_social_low_reject	1.933609	16	reject	1
74.898360	2	cue_social	n/a	32	n/a	n/a
74.898360	2	cue_social_high	n/a	32	n/a	n/a
76.904780	1.932988	dec_social_high	1.932988	32	n/a	3
76.904780	1.932988	dec_social_high_accept	1.932988	32	accept	3
84.148510	2	cue_nonsocial	n/a	32	n/a	n/a
84.148510	2	cue_nonsocial_high	n/a	32	n/a	n/a
86.154560	2.016201	dec_nonsocial_high	2.016201	32	n/a	2
86.154560	2.016201	dec_nonsocial_high_accept	2.016201	32	accept	2
91.798090	2	cue_nonsocial	n/a	32	n/a	n/a
91.798090	2	cue_nonsocial_high	n/a	32	n/a	n/a
93.804970	2.183035	dec_nonsocial_high	2.183035	32	n/a	8
93.804970	2.183035	dec_nonsocial_high_accept	2.183035	32	accept	8
98.700560	2	cue_social	n/a	32	n/a	n/a
98.700560	2	cue_social_high	n/a	32	n/a	n/a
100.637640	1.633593	dec_social_high	1.633593	32	n/a	2
100.637640	1.633593	dec_social_high_accept	1.633593	32	accept	2
105.552310	2	cue_social	n/a	32	n/a	n/a
105.552310	2	cue_social_high	n/a	32	n/a	n/a
107.470695	1.683362	dec_social_high	1.683362	32	n/a	3
107.470695	1.683362	dec_social_high_accept	1.683362	32	accept	3
112.375060	2	cue_social	n/a	32	n/a	n/a
112.375060	2	cue_social_high	n/a	32	n/a	n/a
114.304146	1.750488	dec_social_high	1.750488	32	n/a	16
114.304146	1.750488	dec_social_high_accept	1.750488	32	accept	16
123.164700	2	cue_nonsocial	n/a	32	n/a	n/a
123.164700	2	cue_nonsocial_high	n/a	32	n/a	n/a
125.170750	2.066562	dec_nonsocial_high	2.066562	32	n/a	16
125.170750	2.066562	dec_nonsocial_high_accept	2.066562	32	accept	16
134.030850	2	cue_nonsocial	n/a	16	n/a	n/a
134.030850	2	cue_nonsocial_low	n/a	16	n/a	n/a
136.038160	1.432854	dec_nonsocial_low	1.432854	16	n/a	2
136.038160	1.432854	dec_nonsocial_low_accept	1.432854	16	accept	2
141.681060	2	cue_nonsocial	n/a	32	n/a	n/a
141.681060	2	cue_nonsocial_high	n/a	32	n/a	n/a
143.687900	1.866076	dec_nonsocial_high	1.866076	32	n/a	3
143.687900	1.866076	dec_nonsocial_high_accept	1.866076	32	accept	3
149.330900	2	cue_nonsocial	n/a	16	n/a	n/a
149.330900	2	cue_nonsocial_low	n/a	16	n/a	n/a
151.338790	2.482414	dec_nonsocial_low	2.482414	16	n/a	1
151.338790	2.482414	dec_nonsocial_low_accept	2.482414	16	accept	1
156.981140	2	cue_nonsocial	n/a	16	n/a	n/a
156.981140	2	cue_nonsocial_low	n/a	16	n/a	n/a
158.987930	2.499747	dec_nonsocial_low	2.499747	16	n/a	8
158.987930	2.499747	dec_nonsocial_low_accept	2.499747	16	accept	8
163.879040	2	cue_social	n/a	16	n/a	n/a
163.879040	2	cue_social_low	n/a	16	n/a	n/a
165.820940	1.700149	dec_social_low	1.700149	16	n/a	8
165.820940	1.700149	dec_social_low_accept	1.700149	16	accept	8
170.701720	2	cue_social	n/a	16	n/a	n/a
170.701720	2	cue_social_low	n/a	16	n/a	n/a
