onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.509813	2	cue_nonsocial	n/a	16	n/a	n/a
4.509813	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.516129	2.599742	dec_nonsocial_low	2.599742	16	n/a	2
6.516129	2.599742	dec_nonsocial_low_accept	2.599742	16	accept	2
11.416108	2	cue_social	n/a	32	n/a	n/a
11.416108	2	cue_social_high	n/a	32	n/a	n/a
13.349056	1.432718	dec_social_high	1.432718	32	n/a	2
13.349056	1.432718	dec_social_high_reject	1.432718	32	reject	2
20.610170	2	cue_nonsocial	n/a	32	n/a	n/a
20.610170	2	cue_nonsocial_high	n/a	32	n/a	n/a
22.615265	1.033986	dec_nonsocial_high	1.033986	32	n/a	8
22.615265	1.033986	dec_nonsocial_high_reject	1.033986	32	reject	8
27.536348	2	cue_social	n/a	16	n/a	n/a
27.536348	2	cue_social_low	n/a	16	n/a	n/a
29.449142	2.083198	dec_social_low	2.083198	16	n/a	2
29.449142	2.083198	dec_social_low_reject	2.083198	16	reject	2
34.277450	2	cue_nonsocial	n/a	16	n/a	n/a
34.277450	2	cue_nonsocial_low	n/a	16	n/a	n/a
36.282097	1.766654	dec_nonsocial_low	1.766654	16	n/a	1
36.282097	1.766654	dec_nonsocial_low_accept	1.766654	16	accept	1
43.526580	2	cue_nonsocial	n/a	32	n/a	n/a
43.526580	2	cue_nonsocial_high	n/a	32	n/a	n/a
45.532043	1.900185	dec_nonsocial_high	1.900185	32	n/a	16
45.532043	1.900185	dec_nonsocial_high_accept	1.900185	32	accept	16
51.292797	2	cue_social	n/a	16	n/a	n/a
51.292797	2	cue_social_low	n/a	16	n/a	n/a
53.182820	0.649512	dec_social_low	0.649512	16	n/a	2
53.182820	0.649512	dec_social_low_accept	0.649512	16	accept	2
58.010548	2	cue_nonsocial	n/a	16	n/a	n/a
58.010548	2	cue_nonsocial_low	n/a	16	n/a	n/a
60.015896	0.865991	dec_nonsocial_low	0.865991	16	n/a	4
60.015896	0.865991	dec_nonsocial_low_accept	0.865991	16	accept	4
68.876350	2	cue_nonsocial	n/a	32	n/a	n/a
68.876350	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.883170	1.732706	dec_nonsocial_high	1.732706	32	n/a	2
70.883170	1.732706	dec_nonsocial_high_accept	1.732706	32	accept	2
76.561190	2	cue_social	n/a	16	n/a	n/a
76.561190	2	cue_social_low	n/a	16	n/a	n/a
78.531710	1.033603	dec_social_low	1.033603	16	n/a	1
78.531710	1.033603	dec_social_low_accept	1.033603	16	accept	1
83.448160	2	cue_social	n/a	32	n/a	n/a
83.448160	2	cue_social_high	n/a	32	n/a	n/a
85.366070	1.349875	dec_social_high	1.349875	32	n/a	2
85.366070	1.349875	dec_social_high_reject	1.349875	32	reject	2
90.193540	2	cue_nonsocial	n/a	16	n/a	n/a
90.193540	2	cue_nonsocial_low	n/a	16	n/a	n/a
92.199070	2.616165	dec_nonsocial_low	2.616165	16	n/a	8
92.199070	2.616165	dec_nonsocial_low_accept	2.616165	16	accept	8
101.138210	2	cue_social	n/a	16	n/a	n/a
101.138210	2	cue_social_low	n/a	16	n/a	n/a
103.065040	3.766946	missed_trial	n/a	16.000000	n/a	n/a
108.765740	2	cue_social	n/a	16	n/a	n/a
108.765740	2	cue_social_low	n/a	16	n/a	n/a
110.716064	1.633223	dec_social_low	1.633223	16	n/a	4
110.716064	1.633223	dec_social_low_accept	1.633223	16	accept	4
115.626220	2	cue_social	n/a	16	n/a	n/a
115.626220	2	cue_social_low	n/a	16	n/a	n/a
117.549030	1.633188	dec_social_low	1.633188	16	n/a	1
117.549030	1.633188	dec_social_low_reject	1.633188	16	reject	1
124.870094	2	cue_social	n/a	16	n/a	n/a
124.870094	2	cue_social_low	n/a	16	n/a	n/a
126.799614	1.499009	dec_social_low	1.499009	16	n/a	4
126.799614	1.499009	dec_social_low_accept	1.499009	16	accept	4
131.695270	2	cue_social	n/a	32	n/a	n/a
131.695270	2	cue_social_high	n/a	32	n/a	n/a
133.632900	1.982867	dec_social_high	1.982867	32	n/a	3
133.632900	1.982867	dec_social_high_accept	1.982867	32	accept	3
142.493270	2	cue_nonsocial	n/a	16	n/a	n/a
142.493270	2	cue_nonsocial_low	n/a	16	n/a	n/a
144.499760	1.432317	dec_nonsocial_low	1.432317	16	n/a	8
144.499760	1.432317	dec_nonsocial_low_accept	1.432317	16	accept	8
150.142760	2	cue_nonsocial	n/a	16	n/a	n/a
150.142760	2	cue_nonsocial_low	n/a	16	n/a	n/a
152.149000	1.766143	dec_nonsocial_low	1.766143	16	n/a	4
152.149000	1.766143	dec_nonsocial_low_accept	1.766143	16	accept	4
156.976140	2	cue_nonsocial	n/a	16	n/a	n/a
156.976140	2	cue_nonsocial_low	n/a	16	n/a	n/a
158.982000	1.166489	dec_nonsocial_low	1.166489	16	n/a	2
158.982000	1.166489	dec_nonsocial_low_accept	1.166489	16	accept	2
164.683550	2	cue_social	n/a	32	n/a	n/a
164.683550	2	cue_social_high	n/a	32	n/a	n/a
166.632200	1.383310	dec_social_high	1.383310	32	n/a	2
166.632200	1.383310	dec_social_high_accept	1.383310	32	accept	2
172.277040	2	cue_nonsocial	n/a	32	n/a	n/a
172.277040	2	cue_nonsocial_high	n/a	32	n/a	n/a
174.282030	1.666248	dec_nonsocial_high	1.666248	32	n/a	2
174.282030	1.666248	dec_nonsocial_high_reject	1.666248	32	reject	2
179.195130	2	cue_social	n/a	32	n/a	n/a
179.195130	2	cue_social_high	n/a	32	n/a	n/a
181.114290	1.567895	dec_social_high	1.567895	32	n/a	16
181.114290	1.567895	dec_social_high_accept	1.567895	32	accept	16
186.760220	2	cue_nonsocial	n/a	32	n/a	n/a
186.760220	2	cue_nonsocial_high	n/a	32	n/a	n/a
188.765560	1.316611	dec_nonsocial_high	1.316611	32	n/a	8
188.765560	1.316611	dec_nonsocial_high_accept	1.316611	32	accept	8
194.474150	2	cue_social	n/a	32	n/a	n/a
194.474150	2	cue_social_high	n/a	32	n/a	n/a
196.416000	0.999352	dec_social_high	0.999352	32	n/a	16
196.416000	0.999352	dec_social_high_reject	0.999352	32	reject	16
202.135450	2	cue_social	n/a	32	n/a	n/a
202.135450	2	cue_social_high	n/a	32	n/a	n/a
204.065020	1.300089	dec_social_high	1.300089	32	n/a	8
204.065020	1.300089	dec_social_high_accept	1.300089	32	accept	8
208.893430	2	cue_nonsocial	n/a	32	n/a	n/a
208.893430	2	cue_nonsocial_high	n/a	32	n/a	n/a
210.898880	0.999288	dec_nonsocial_high	0.999288	32	n/a	2
210.898880	0.999288	dec_nonsocial_high_accept	0.999288	32	accept	2
215.791140	2	cue_social	n/a	32	n/a	n/a
215.791140	2	cue_social_high	n/a	32	n/a	n/a
217.732040	1.483565	dec_social_high	1.483565	32	n/a	16
217.732040	1.483565	dec_social_high_accept	1.483565	32	accept	16
228.209530	2	cue_nonsocial	n/a	16	n/a	n/a
228.209530	2	cue_nonsocial_low	n/a	16	n/a	n/a
230.216030	1.332851	dec_nonsocial_low	1.332851	16	n/a	8
230.216030	1.332851	dec_nonsocial_low_accept	1.332851	16	accept	8
235.148820	2	cue_social	n/a	32	n/a	n/a
235.148820	2	cue_social_high	n/a	32	n/a	n/a
237.048020	1.100802	dec_social_high	1.100802	32	n/a	8
237.048020	1.100802	dec_social_high_accept	1.100802	32	accept	8
241.875630	2	cue_nonsocial	n/a	32	n/a	n/a
241.875630	2	cue_nonsocial_high	n/a	32	n/a	n/a
243.882770	1.365364	dec_nonsocial_high	1.365364	32	n/a	2
243.882770	1.365364	dec_nonsocial_high_reject	1.365364	32	reject	2
251.142680	2	cue_nonsocial	n/a	16	n/a	n/a
251.142680	2	cue_nonsocial_low	n/a	16	n/a	n/a
253.148010	1.184050	dec_nonsocial_low	1.184050	16	n/a	2
253.148010	1.184050	dec_nonsocial_low_accept	1.184050	16	accept	2
257.981100	2	cue_nonsocial	n/a	32	n/a	n/a
257.981100	2	cue_nonsocial_high	n/a	32	n/a	n/a
259.982450	1.382970	dec_nonsocial_high	1.382970	32	n/a	8
259.982450	1.382970	dec_nonsocial_high_accept	1.382970	32	accept	8
265.706120	2	cue_social	n/a	32	n/a	n/a
265.706120	2	cue_social_high	n/a	32	n/a	n/a
267.630950	1.550865	dec_social_high	1.550865	32	n/a	16
267.630950	1.550865	dec_social_high_accept	1.550865	32	accept	16
274.952200	2	cue_social	n/a	32	n/a	n/a
274.952200	2	cue_social_high	n/a	32	n/a	n/a
276.881300	1.217250	dec_social_high	1.217250	32	n/a	16
276.881300	1.217250	dec_social_high_accept	1.217250	32	accept	16
284.126300	2	cue_nonsocial	n/a	16	n/a	n/a
284.126300	2	cue_nonsocial_low	n/a	16	n/a	n/a
286.132000	1.516615	dec_nonsocial_low	1.516615	16	n/a	8
286.132000	1.516615	dec_nonsocial_low_accept	1.516615	16	accept	8
291.029200	2	cue_social	n/a	32	n/a	n/a
291.029200	2	cue_social_high	n/a	32	n/a	n/a
292.965270	1.365856	dec_social_high	1.365856	32	n/a	2
292.965270	1.365856	dec_social_high_reject	1.365856	32	reject	2
297.793120	2	cue_nonsocial	n/a	16	n/a	n/a
297.793120	2	cue_nonsocial_low	n/a	16	n/a	n/a
299.798400	1.133558	dec_nonsocial_low	1.133558	16	n/a	2
299.798400	1.133558	dec_nonsocial_low_reject	1.133558	16	reject	2
304.626040	2	cue_nonsocial	n/a	16	n/a	n/a
304.626040	2	cue_nonsocial_low	n/a	16	n/a	n/a
306.632630	2.131839	dec_nonsocial_low	2.131839	16	n/a	4
306.632630	2.131839	dec_nonsocial_low_accept	2.131839	16	accept	4
