onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.559287	2	cue_social	n/a	32	n/a	n/a
4.559287	2	cue_social_high	n/a	32	n/a	n/a
6.517030	2.566397	dec_social_high	2.566397	32	n/a	16
6.517030	2.566397	dec_social_high_accept	2.566397	32	accept	16
13.865800	2	cue_social	n/a	32	n/a	n/a
13.865800	2	cue_social_high	n/a	32	n/a	n/a
15.783518	2.116579	dec_social_high	2.116579	32	n/a	3
15.783518	2.116579	dec_social_high_accept	2.116579	32	accept	3
20.610409	2	cue_nonsocial	n/a	16	n/a	n/a
20.610409	2	cue_nonsocial_low	n/a	16	n/a	n/a
22.617280	2.133240	dec_nonsocial_low	2.133240	16	n/a	8
22.617280	2.133240	dec_nonsocial_low_accept	2.133240	16	accept	8
27.496418	2	cue_social	n/a	16	n/a	n/a
27.496418	2	cue_social_low	n/a	16	n/a	n/a
29.450975	2.114929	dec_social_low	2.114929	16	n/a	2
29.450975	2.114929	dec_social_low_accept	2.114929	16	accept	2
34.330800	2	cue_social	n/a	32	n/a	n/a
34.330800	2	cue_social_high	n/a	32	n/a	n/a
36.283930	1.766113	dec_social_high	1.766113	32	n/a	16
36.283930	1.766113	dec_social_high_accept	1.766113	32	accept	16
41.926422	2	cue_nonsocial	n/a	32	n/a	n/a
41.926422	2	cue_nonsocial_high	n/a	32	n/a	n/a
43.933260	1.516057	dec_nonsocial_high	1.516057	32	n/a	8
43.933260	1.516057	dec_nonsocial_high_accept	1.516057	32	accept	8
52.876637	2	cue_social	n/a	32	n/a	n/a
52.876637	2	cue_social_high	n/a	32	n/a	n/a
54.800922	1.616152	dec_social_high	1.616152	32	n/a	16
54.800922	1.616152	dec_social_high_accept	1.616152	32	accept	16
59.626465	2	cue_nonsocial	n/a	16	n/a	n/a
59.626465	2	cue_nonsocial_low	n/a	16	n/a	n/a
61.633938	1.249679	dec_nonsocial_low	1.249679	16	n/a	2
61.633938	1.249679	dec_nonsocial_low_reject	1.249679	16	reject	2
68.876310	2	cue_nonsocial	n/a	32	n/a	n/a
68.876310	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.884600	1.449089	dec_nonsocial_high	1.449089	32	n/a	2
70.884600	1.449089	dec_nonsocial_high_reject	1.449089	32	reject	2
75.766495	2	cue_social	n/a	32	n/a	n/a
75.766495	2	cue_social_high	n/a	32	n/a	n/a
77.716950	2.066044	dec_social_high	2.066044	32	n/a	3
77.716950	2.066044	dec_social_high_reject	2.066044	32	reject	3
84.976550	2	cue_nonsocial	n/a	16	n/a	n/a
84.976550	2	cue_nonsocial_low	n/a	16	n/a	n/a
86.983920	1.515764	dec_nonsocial_low	1.515764	16	n/a	2
86.983920	1.515764	dec_nonsocial_low_reject	1.515764	16	reject	2
91.810000	2	cue_nonsocial	n/a	16	n/a	n/a
91.810000	2	cue_nonsocial_low	n/a	16	n/a	n/a
93.816925	1.433271	dec_nonsocial_low	1.433271	16	n/a	8
93.816925	1.433271	dec_nonsocial_low_accept	1.433271	16	accept	8
98.691800	2	cue_social	n/a	32	n/a	n/a
98.691800	2	cue_social_high	n/a	32	n/a	n/a
100.649956	2.016366	dec_social_high	2.016366	32	n/a	2
100.649956	2.016366	dec_social_high_reject	2.016366	32	reject	2
107.909690	2	cue_nonsocial	n/a	32	n/a	n/a
107.909690	2	cue_nonsocial_high	n/a	32	n/a	n/a
109.916954	1.199704	dec_nonsocial_high	1.199704	32	n/a	2
109.916954	1.199704	dec_nonsocial_high_reject	1.199704	32	reject	2
115.559630	2	cue_nonsocial	n/a	32	n/a	n/a
115.559630	2	cue_nonsocial_high	n/a	32	n/a	n/a
117.566810	1.149985	dec_nonsocial_high	1.149985	32	n/a	16
117.566810	1.149985	dec_nonsocial_high_accept	1.149985	32	accept	16
122.492676	2	cue_social	n/a	32	n/a	n/a
122.492676	2	cue_social_high	n/a	32	n/a	n/a
124.398990	2.434805	dec_social_high	2.434805	32	n/a	8
124.398990	2.434805	dec_social_high_reject	2.434805	32	reject	8
130.085890	2	cue_social	n/a	16	n/a	n/a
130.085890	2	cue_social_low	n/a	16	n/a	n/a
132.033720	1.799895	dec_social_low	1.799895	16	n/a	4
