onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.517161	2	cue_nonsocial	n/a	16	n/a	n/a
4.517161	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.524677	1.298774	dec_nonsocial_low	1.298774	16	n/a	1
6.524677	1.298774	dec_nonsocial_low_reject	1.298774	16	reject	1
11.419523	2	cue_social	n/a	16	n/a	n/a
11.419523	2	cue_social_low	n/a	16	n/a	n/a
13.357482	1.299313	dec_social_low	1.299313	16	n/a	8
13.357482	1.299313	dec_social_low_accept	1.299313	16	accept	8
18.184015	2	cue_nonsocial	n/a	32	n/a	n/a
18.184015	2	cue_nonsocial_high	n/a	32	n/a	n/a
20.191223	1.465246	dec_nonsocial_high	1.465246	32	n/a	3
20.191223	1.465246	dec_nonsocial_high_reject	1.465246	32	reject	3
25.833773	2	cue_nonsocial	n/a	16	n/a	n/a
25.833773	2	cue_nonsocial_low	n/a	16	n/a	n/a
27.840004	1.116539	dec_nonsocial_low	1.116539	16	n/a	4
27.840004	1.116539	dec_nonsocial_low_accept	1.116539	16	accept	4
36.701035	2	cue_nonsocial	n/a	16	n/a	n/a
36.701035	2	cue_nonsocial_low	n/a	16	n/a	n/a
38.707010	1.716024	dec_nonsocial_low	1.716024	16	n/a	8
38.707010	1.716024	dec_nonsocial_low_accept	1.716024	16	accept	8
43.657047	2	cue_social	n/a	16	n/a	n/a
43.657047	2	cue_social_low	n/a	16	n/a	n/a
45.539112	1.567782	dec_social_low	1.567782	16	n/a	2
45.539112	1.567782	dec_social_low_reject	1.567782	16	reject	2
51.264473	2	cue_social	n/a	32	n/a	n/a
51.264473	2	cue_social_high	n/a	32	n/a	n/a
53.189987	1.516780	dec_social_high	1.516780	32	n/a	3
53.189987	1.516780	dec_social_high_reject	1.516780	32	reject	3
58.017216	2	cue_nonsocial	n/a	32	n/a	n/a
58.017216	2	cue_nonsocial_high	n/a	32	n/a	n/a
60.022903	1.516689	dec_nonsocial_high	1.516689	32	n/a	3
60.022903	1.516689	dec_nonsocial_high_reject	1.516689	32	reject	3
65.760910	2	cue_social	n/a	16	n/a	n/a
65.760910	2	cue_social_low	n/a	16	n/a	n/a
67.673100	1.516493	dec_social_low	1.516493	16	n/a	1
