onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.550746	2	cue_social	n/a	16	n/a	n/a
4.550746	2	cue_social_low	n/a	16	n/a	n/a
6.516933	1.749658	dec_social_low	1.749658	16	n/a	4
6.516933	1.749658	dec_social_low_reject	1.749658	16	reject	4
11.400608	2	cue_social	n/a	16	n/a	n/a
11.400608	2	cue_social_low	n/a	16	n/a	n/a
13.349447	1.350404	dec_social_low	1.350404	16	n/a	1
13.349447	1.350404	dec_social_low_reject	1.350404	16	reject	1
18.175825	2	cue_nonsocial	n/a	16	n/a	n/a
18.175825	2	cue_nonsocial_low	n/a	16	n/a	n/a
20.184050	0.949094	dec_nonsocial_low	0.949094	16	n/a	2
20.184050	0.949094	dec_nonsocial_low_reject	0.949094	16	reject	2
25.048407	2	cue_social	n/a	16	n/a	n/a
25.048407	2	cue_social_low	n/a	16	n/a	n/a
27.016008	1.283799	dec_social_low	1.283799	16	n/a	1
27.016008	1.283799	dec_social_low_reject	1.283799	16	reject	1
32.689260	2	cue_social	n/a	16	n/a	n/a
32.689260	2	cue_social_low	n/a	16	n/a	n/a
34.666030	1.466809	dec_social_low	1.466809	16	n/a	8
34.666030	1.466809	dec_social_low_accept	1.466809	16	accept	8
43.534702	2	cue_social	n/a	32	n/a	n/a
43.534702	2	cue_social_high	n/a	32	n/a	n/a
45.533024	1.350022	dec_social_high	1.350022	32	n/a	3
45.533024	1.350022	dec_social_high_reject	1.350022	32	reject	3
50.359210	2	cue_nonsocial	n/a	32	n/a	n/a
50.359210	2	cue_nonsocial_high	n/a	32	n/a	n/a
52.366146	3.766946	missed_trial	n/a	32.000000	n/a	n/a
58.026035	2	cue_nonsocial	n/a	32	n/a	n/a
58.026035	2	cue_nonsocial_high	n/a	32	n/a	n/a
60.033726	1.765176	dec_nonsocial_high	1.765176	32	n/a	8
60.033726	1.765176	dec_nonsocial_high_accept	1.765176	32	accept	8
68.892540	2	cue_nonsocial	n/a	32	n/a	n/a
68.892540	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.900024	1.449841	dec_nonsocial_high	1.449841	32	n/a	16
70.900024	1.449841	dec_nonsocial_high_accept	1.449841	32	accept	16
75.725845	2	cue_nonsocial	n/a	16	n/a	n/a
75.725845	2	cue_nonsocial_low	n/a	16	n/a	n/a
77.733025	1.099849	dec_nonsocial_low	1.099849	16	n/a	4
77.733025	1.099849	dec_nonsocial_low_reject	1.099849	16	reject	4
82.558784	2	cue_nonsocial	n/a	32	n/a	n/a
82.558784	2	cue_nonsocial_high	n/a	32	n/a	n/a
84.567055	0.915557	dec_nonsocial_high	0.915557	32	n/a	2
84.567055	0.915557	dec_nonsocial_high_reject	0.915557	32	reject	2
91.825580	2	cue_nonsocial	n/a	32	n/a	n/a
91.825580	2	cue_nonsocial_high	n/a	32	n/a	n/a
93.833020	1.815856	dec_nonsocial_high	1.815856	32	n/a	8
93.833020	1.815856	dec_nonsocial_high_accept	1.815856	32	accept	8
99.475640	2	cue_nonsocial	n/a	32	n/a	n/a
99.475640	2	cue_nonsocial_high	n/a	32	n/a	n/a
101.483050	1.033187	dec_nonsocial_high	1.033187	32	n/a	8
