onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.506824	2	cue_nonsocial	n/a	32	n/a	n/a
4.506824	2	cue_nonsocial_high	n/a	32	n/a	n/a
6.514048	1.415741	dec_nonsocial_high	1.415741	32	n/a	3
6.514048	1.415741	dec_nonsocial_high_reject	1.415741	32	reject	3
15.389943	2	cue_nonsocial	n/a	32	n/a	n/a
15.389943	2	cue_nonsocial_high	n/a	32	n/a	n/a
17.397093	1.766068	dec_nonsocial_high	1.766068	32	n/a	2
17.397093	1.766068	dec_nonsocial_high_reject	1.766068	32	reject	2
22.223340	2	cue_nonsocial	n/a	32	n/a	n/a
22.223340	2	cue_nonsocial_high	n/a	32	n/a	n/a
24.230026	1.366069	dec_nonsocial_high	1.366069	32	n/a	16
24.230026	1.366069	dec_nonsocial_high_accept	1.366069	32	accept	16
31.551030	2	cue_social	n/a	16	n/a	n/a
31.551030	2	cue_social_low	n/a	16	n/a	n/a
33.480045	1.583099	dec_social_low	1.583099	16	n/a	1
33.480045	1.583099	dec_social_low_reject	1.583099	16	reject	1
38.380688	2	cue_social	n/a	16	n/a	n/a
38.380688	2	cue_social_low	n/a	16	n/a	n/a
40.312470	1.617703	dec_social_low	1.617703	16	n/a	8
40.312470	1.617703	dec_social_low_accept	1.617703	16	accept	8
45.140038	2	cue_nonsocial	n/a	32	n/a	n/a
45.140038	2	cue_nonsocial_high	n/a	32	n/a	n/a
47.146860	1.433442	dec_nonsocial_high	1.433442	32	n/a	2
47.146860	1.433442	dec_nonsocial_high_reject	1.433442	32	reject	2
56.006645	2	cue_nonsocial	n/a	16	n/a	n/a
56.006645	2	cue_nonsocial_low	n/a	16	n/a	n/a
58.012287	1.267467	dec_nonsocial_low	1.267467	16	n/a	8
58.012287	1.267467	dec_nonsocial_low_accept	1.267467	16	accept	8
65.256800	2	cue_nonsocial	n/a	16	n/a	n/a
65.256800	2	cue_nonsocial_low	n/a	16	n/a	n/a
67.264220	1.432742	dec_nonsocial_low	1.432742	16	n/a	4
67.264220	1.432742	dec_nonsocial_low_reject	1.432742	16	reject	4
72.959900	2	cue_social	n/a	32	n/a	n/a
72.959900	2	cue_social_high	n/a	32	n/a	n/a
74.912190	1.301137	dec_social_high	1.301137	32	n/a	8
74.912190	1.301137	dec_social_high_accept	1.301137	32	accept	8
79.823990	2	cue_social	n/a	16	n/a	n/a
79.823990	2	cue_social_low	n/a	16	n/a	n/a
81.745735	1.551019	dec_social_low	1.551019	16	n/a	1
81.745735	1.551019	dec_social_low_reject	1.551019	16	reject	1
86.671910	2	cue_social	n/a	32	n/a	n/a
86.671910	2	cue_social_high	n/a	32	n/a	n/a
88.580080	1.583222	dec_social_high	1.583222	32	n/a	3
88.580080	1.583222	dec_social_high_reject	1.583222	32	reject	3
94.275010	2	cue_social	n/a	16	n/a	n/a
94.275010	2	cue_social_low	n/a	16	n/a	n/a
96.230450	1.615732	dec_social_low	1.615732	16	n/a	4
96.230450	1.615732	dec_social_low_accept	1.615732	16	accept	4
101.110040	2	cue_social	n/a	16	n/a	n/a
101.110040	2	cue_social_low	n/a	16	n/a	n/a
103.063650	2.582529	dec_social_low	2.582529	16	n/a	4
103.063650	2.582529	dec_social_low_accept	2.582529	16	accept	4
110.323460	2	cue_nonsocial	n/a	16	n/a	n/a
110.323460	2	cue_nonsocial_low	n/a	16	n/a	n/a
112.331130	1.165296	dec_nonsocial_low	1.165296	16	n/a	8
112.331130	1.165296	dec_nonsocial_low_accept	1.165296	16	accept	8
117.156624	2	cue_nonsocial	n/a	32	n/a	n/a
117.156624	2	cue_nonsocial_high	n/a	32	n/a	n/a
119.163140	2.666246	dec_nonsocial_high	2.666246	32	n/a	8
119.163140	2.666246	dec_nonsocial_high_accept	2.666246	32	accept	8
124.037350	2	cue_social	n/a	32	n/a	n/a
124.037350	2	cue_social_high	n/a	32	n/a	n/a
125.996086	2.500814	dec_social_high	2.500814	32	n/a	8
125.996086	2.500814	dec_social_high_accept	2.500814	32	accept	8
130.823300	2	cue_nonsocial	n/a	32	n/a	n/a
130.823300	2	cue_nonsocial_high	n/a	32	n/a	n/a
132.829440	2.933495	dec_nonsocial_high	2.933495	32	n/a	3
132.829440	2.933495	dec_nonsocial_high_reject	2.933495	32	reject	3
138.473180	2	cue_nonsocial	n/a	32	n/a	n/a
138.473180	2	cue_nonsocial_high	n/a	32	n/a	n/a
140.480150	2.433018	dec_nonsocial_high	2.433018	32	n/a	8
140.480150	2.433018	dec_nonsocial_high_accept	2.433018	32	accept	8
145.362600	2	cue_social	n/a	32	n/a	n/a
145.362600	2	cue_social_high	n/a	32	n/a	n/a
147.313170	2.433729	dec_social_high	2.433729	32	n/a	8
147.313170	2.433729	dec_social_high_accept	2.433729	32	accept	8
157.789920	2	cue_nonsocial	n/a	16	n/a	n/a
157.789920	2	cue_nonsocial_low	n/a	16	n/a	n/a
159.797100	1.333080	dec_nonsocial_low	1.333080	16	n/a	1
159.797100	1.333080	dec_nonsocial_low_reject	1.333080	16	reject	1
165.471560	2	cue_social	n/a	32	n/a	n/a
165.471560	2	cue_social_high	n/a	32	n/a	n/a
167.445600	1.667763	dec_social_high	1.667763	32	n/a	3
167.445600	1.667763	dec_social_high_reject	1.667763	32	reject	3
172.340800	2	cue_social	n/a	32	n/a	n/a
172.340800	2	cue_social_high	n/a	32	n/a	n/a
174.280230	2.432929	dec_social_high	2.432929	32	n/a	2
174.280230	2.432929	dec_social_high_reject	2.432929	32	reject	2
179.960110	2	cue_social	n/a	16	n/a	n/a
179.960110	2	cue_social_low	n/a	16	n/a	n/a
181.930100	1.866078	dec_social_low	1.866078	16	n/a	1
181.930100	1.866078	dec_social_low_reject	1.866078	16	reject	1
190.842160	2	cue_social	n/a	32	n/a	n/a
190.842160	2	cue_social_high	n/a	32	n/a	n/a
192.797150	1.682806	dec_social_high	1.682806	32	n/a	8
192.797150	1.682806	dec_social_high_accept	1.682806	32	accept	8
200.104060	2	cue_social	n/a	32	n/a	n/a
200.104060	2	cue_social_high	n/a	32	n/a	n/a
202.062940	2.033189	dec_social_high	2.033189	32	n/a	3
202.062940	2.033189	dec_social_high_reject	2.033189	32	reject	3
207.706330	2	cue_nonsocial	n/a	32	n/a	n/a
207.706330	2	cue_nonsocial_high	n/a	32	n/a	n/a
209.713150	1.633341	dec_nonsocial_high	1.633341	32	n/a	2
209.713150	1.633341	dec_nonsocial_high_reject	1.633341	32	reject	2
215.429860	2	cue_social	n/a	16	n/a	n/a
215.429860	2	cue_social_low	n/a	16	n/a	n/a
217.363140	1.699637	dec_social_low	1.699637	16	n/a	8
217.363140	1.699637	dec_social_low_accept	1.699637	16	accept	8
223.071730	2	cue_social	n/a	32	n/a	n/a
223.071730	2	cue_social_high	n/a	32	n/a	n/a
225.012190	1.434220	dec_social_high	1.434220	32	n/a	2
225.012190	1.434220	dec_social_high_reject	1.434220	32	reject	2
230.701840	2	cue_social	n/a	16	n/a	n/a
230.701840	2	cue_social_low	n/a	16	n/a	n/a
232.663150	1.266325	dec_social_low	1.266325	16	n/a	2
232.663150	1.266325	dec_social_low_reject	1.266325	16	reject	2
239.958880	2	cue_social	n/a	16	n/a	n/a
239.958880	2	cue_social_low	n/a	16	n/a	n/a
241.912730	1.650103	dec_social_low	1.650103	16	n/a	8
241.912730	1.650103	dec_social_low_accept	1.650103	16	accept	8
246.801090	2	cue_social	n/a	32	n/a	n/a
246.801090	2	cue_social_high	n/a	32	n/a	n/a
248.747250	1.332718	dec_social_high	1.332718	32	n/a	16
248.747250	1.332718	dec_social_high_accept	1.332718	32	accept	16
254.389860	2	cue_nonsocial	n/a	16	n/a	n/a
254.389860	2	cue_nonsocial_low	n/a	16	n/a	n/a
256.396200	1.566170	dec_nonsocial_low	1.566170	16	n/a	2
256.396200	1.566170	dec_nonsocial_low_reject	1.566170	16	reject	2
261.222700	2	cue_nonsocial	n/a	32	n/a	n/a
261.222700	2	cue_nonsocial_high	n/a	32	n/a	n/a
263.230500	1.965422	dec_nonsocial_high	1.965422	32	n/a	16
263.230500	1.965422	dec_nonsocial_high_accept	1.965422	32	accept	16
268.056000	2	cue_nonsocial	n/a	32	n/a	n/a
268.056000	2	cue_nonsocial_high	n/a	32	n/a	n/a
270.063840	1.665546	dec_nonsocial_high	1.665546	32	n/a	3
270.063840	1.665546	dec_nonsocial_high_reject	1.665546	32	reject	3
274.982450	2	cue_social	n/a	32	n/a	n/a
274.982450	2	cue_social_high	n/a	32	n/a	n/a
276.896270	1.316633	dec_social_high	1.316633	32	n/a	3
276.896270	1.316633	dec_social_high_reject	1.316633	32	reject	3
281.722560	2	cue_nonsocial	n/a	32	n/a	n/a
281.722560	2	cue_nonsocial_high	n/a	32	n/a	n/a
